timestamp,gen_id,bus,pmax,base_dispatch,reserve,base_plus_reserve
2024-09-01 11:00:00,EMG_DG_2,3,0.15,0.0,0.15000000000000002,0.15000000000000002
2024-09-01 11:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-01 12:00:00,TH0,0,1.2,1.0152349555419062,0.18476504445809372,1.2
2024-09-01 12:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 12:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-01 12:00:00,EMG_DG_3,4,0.1,0.0,0.010351035476610482,0.010351035476610482
2024-09-01 13:00:00,TH0,0,1.2,1.0335815608650891,0.16641843913491083,1.2
2024-09-01 13:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-01 13:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-01 13:00:00,EMG_DG_3,4,0.1,0.0,0.04753559060259824,0.04753559060259824
2024-09-01 14:00:00,TH0,0,1.2,1.0731266936605737,0.12687330633942628,1.2
2024-09-01 14:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-01 14:00:00,EMG_DG_2,3,0.15,0.0,0.1391750445139168,0.1391750445139168
2024-09-01 14:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-01 15:00:00,TH0,0,1.2,1.1226530415969627,0.07734695840303729,1.2
2024-09-01 15:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 15:00:00,EMG_DG_2,3,0.15,0.0,0.01260093213367558,0.01260093213367558
2024-09-01 15:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-01 16:00:00,TH0,0,1.2,1.1580894675846487,0.041910532415351254,1.2
2024-09-01 16:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 16:00:00,EMG_DG_2,3,0.15,0.0,0.05485196544856513,0.05485196544856513
2024-09-01 16:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-01 17:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-01 17:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 17:00:00,EMG_DG_2,3,0.15,0.01490062316940799,0.135099376830592,0.15
2024-09-01 17:00:00,EMG_DG_3,4,0.1,0.0,0.08118439967603128,0.08118439967603128
2024-09-01 18:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-01 18:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 18:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-01 18:00:00,EMG_DG_3,4,0.1,0.07124286436514815,0.028757135634851855,0.1
2024-09-01 19:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-01 19:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 19:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-01 19:00:00,EMG_DG_3,4,0.1,0.06648212152261124,0.03351787847738877,0.1
2024-09-01 20:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-01 20:00:00,EMG_DG_1,1,0.18,0.0,0.17998287964523815,0.17998287964523815
2024-09-01 20:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-01 20:00:00,EMG_DG_3,4,0.1,0.008568008296102825,0.09143199170389718,0.1
2024-09-01 21:00:00,TH0,0,1.2,1.1522543984103477,0.04774560158965224,1.2
2024-09-01 21:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-01 21:00:00,EMG_DG_2,3,0.15,0.0,0.0826733373644267,0.0826733373644267
2024-09-01 21:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-01 22:00:00,TH0,0,1.2,1.0613554923784871,0.1386445076215128,1.2
2024-09-01 22:00:00,EMG_DG_1,1,0.18,0.0,0.009129012488083427,0.009129012488083427
2024-09-01 22:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-01 22:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-01 23:00:00,TH0,0,1.2,0.9537923099562404,0.24620769004375953,1.2
2024-09-01 23:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-01 23:00:00,EMG_DG_2,3,0.15,0.0,0.024282401993865804,0.024282401993865804
2024-09-01 23:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 00:00:00,TH0,0,1.2,0.9103823102053503,0.28961768979464964,1.2
2024-09-02 00:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 00:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 00:00:00,EMG_DG_3,4,0.1,0.0,0.08675559608764494,0.08675559608764494
2024-09-02 01:00:00,TH0,0,1.2,0.8333468753821084,0.3557712057430174,1.1891180811251258
2024-09-02 01:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 01:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 01:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 02:00:00,TH0,0,1.2,0.7752330407152759,0.33611005020450224,1.1113430909197781
2024-09-02 02:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 02:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 02:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 03:00:00,TH0,0,1.2,0.7318767111070171,0.3197632829244537,1.051639994031471
2024-09-02 03:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 03:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 03:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 04:00:00,TH0,0,1.2,0.6725808495900354,0.3082254205039123,0.9808062700939477
2024-09-02 04:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 04:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 04:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 05:00:00,TH0,0,1.2,0.6737365378786142,0.29973494982509347,0.9734714877037076
2024-09-02 05:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 05:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 05:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 06:00:00,TH0,0,1.2,0.6608718622263399,0.3036492869096306,0.9645211491359704
2024-09-02 06:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 06:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 06:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 07:00:00,TH0,0,1.2,0.7357162382842233,0.32275512932695444,1.0584713676111777
2024-09-02 07:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 07:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 07:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 08:00:00,TH0,0,1.2,0.7582044855942031,0.31971229413527136,1.0779167797294744
2024-09-02 08:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 08:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 08:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 09:00:00,TH0,0,1.2,0.8576281929182346,0.33587541722080166,1.1935036101390362
2024-09-02 09:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 09:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 09:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 10:00:00,TH0,0,1.2,0.9563583297882354,0.24364167021176453,1.2
2024-09-02 10:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 10:00:00,EMG_DG_2,3,0.15,0.0,0.011450695346359119,0.011450695346359119
2024-09-02 10:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 11:00:00,TH0,0,1.2,1.0890869926788371,0.11091300732116283,1.2
2024-09-02 11:00:00,EMG_DG_1,1,0.18,0.0,0.15827852349896265,0.15827852349896265
2024-09-02 11:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 11:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 12:00:00,TH0,0,1.2,1.1129838405503172,0.08701615944968277,1.2
2024-09-02 12:00:00,EMG_DG_1,1,0.18,0.0,0.12613496437775193,0.12613496437775193
2024-09-02 12:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 12:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 13:00:00,TH0,0,1.2,1.1023705036213307,0.09762949637866924,1.2
2024-09-02 13:00:00,EMG_DG_1,1,0.18,0.0,0.0051612425504839465,0.0051612425504839465
2024-09-02 13:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 13:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 14:00:00,TH0,0,1.2,1.135503093643451,0.06449690635654903,1.2
2024-09-02 14:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 14:00:00,EMG_DG_2,3,0.15,0.0,0.11040201426095858,0.11040201426095858
2024-09-02 14:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 15:00:00,TH0,0,1.2,1.1663574649022832,0.03364253509771675,1.2
2024-09-02 15:00:00,EMG_DG_1,1,0.18,0.0,0.07538499830156525,0.07538499830156525
2024-09-02 15:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 15:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 16:00:00,TH0,0,1.2,1.1957774792580433,0.004222520741956615,1.2
2024-09-02 16:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 16:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 16:00:00,EMG_DG_3,4,0.1,0.0,0.03122968103333537,0.03122968103333537
2024-09-02 17:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 17:00:00,EMG_DG_1,1,0.18,0.04168895372799408,0.133761760279147,0.17545071400714107
2024-09-02 17:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 17:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 18:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 18:00:00,EMG_DG_1,1,0.18,0.07020837150270509,0.1097916284972949,0.18
2024-09-02 18:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 18:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 19:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 19:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 19:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 19:00:00,EMG_DG_3,4,0.1,0.0969483823821895,0.0030516176178105037,0.1
2024-09-02 20:00:00,TH0,0,1.2,1.1872429729465606,0.012757027053439396,1.2
2024-09-02 20:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 20:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 20:00:00,EMG_DG_3,4,0.1,0.0,0.06443592114470395,0.06443592114470395
2024-09-02 21:00:00,TH0,0,1.2,1.112231254723771,0.08776874527622902,1.2
2024-09-02 21:00:00,EMG_DG_1,1,0.18,0.0,0.05834003104086821,0.05834003104086821
2024-09-02 21:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 21:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 22:00:00,TH0,0,1.2,1.0406310424631315,0.15936895753686842,1.2
2024-09-02 22:00:00,EMG_DG_1,1,0.18,0.0,0.12471841131884573,0.12471841131884573
2024-09-02 22:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 22:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 23:00:00,TH0,0,1.2,0.8637965150360425,0.33620348496395747,1.2
2024-09-02 23:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 23:00:00,EMG_DG_2,3,0.15,0.0,0.02203198402261225,0.02203198402261225
2024-09-02 23:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 00:00:00,TH0,0,1.2,0.9022861146054924,0.2977138853945076,1.2
2024-09-03 00:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 00:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 00:00:00,EMG_DG_3,4,0.1,0.0,0.07265931671998899,0.07265931671998899
2024-09-03 01:00:00,TH0,0,1.2,0.7690853426072664,0.3478936589700468,1.1169790015773131
2024-09-03 01:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 01:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 01:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 02:00:00,TH0,0,1.2,0.715989890460768,0.3323746977487541,1.048364588209522
2024-09-03 02:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 02:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 02:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 03:00:00,TH0,0,1.2,0.6384967098173362,0.31644381625418905,0.9549405260715252
2024-09-03 03:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 03:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 03:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 04:00:00,TH0,0,1.2,0.5941016865672204,0.3005038023386768,0.8946054889058972
2024-09-03 04:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 04:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 04:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 05:00:00,TH0,0,1.2,0.5901822837312451,0.29291941983665226,0.8831017035678974
2024-09-03 05:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 05:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 05:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 06:00:00,TH0,0,1.2,0.5867747329589914,0.29522025953785835,0.8819949924968498
2024-09-03 06:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 06:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 06:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 07:00:00,TH0,0,1.2,0.6418080288050092,0.3123639488690545,0.9541719776740637
2024-09-03 07:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 07:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 07:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 08:00:00,TH0,0,1.2,0.8000241488385256,0.35022360183191603,1.1502477506704416
2024-09-03 08:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 08:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 08:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 09:00:00,TH0,0,1.2,1.1159510711148155,0.08404892888518445,1.2
2024-09-03 09:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 09:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 09:00:00,EMG_DG_3,4,0.1,0.0,0.010603178347248804,0.010603178347248804
2024-09-03 10:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 10:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 10:00:00,EMG_DG_2,3,0.15,0.06633864302034476,0.08366135697965524,0.15
2024-09-03 10:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 11:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 11:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 11:00:00,EMG_DG_2,3,0.15,0.07745817596505264,0.07254182403494736,0.15
2024-09-03 11:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 12:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 12:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 12:00:00,EMG_DG_2,3,0.15,0.050048286888959875,0.09995171311104012,0.15
2024-09-03 12:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 13:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 13:00:00,EMG_DG_1,1,0.18,0.13052815488124625,0.04947184511875374,0.18
2024-09-03 13:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 13:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 14:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 14:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 14:00:00,EMG_DG_2,3,0.15,0.03314715113601843,0.11685284886398156,0.15
2024-09-03 14:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 15:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 15:00:00,EMG_DG_1,1,0.18,0.137173600632035,0.04282639936796501,0.18
2024-09-03 15:00:00,EMG_DG_2,3,0.15,0.15,0.0,0.15
2024-09-03 15:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 16:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 16:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 16:00:00,EMG_DG_2,3,0.15,0.10888494648858865,0.04111505351141134,0.15
2024-09-03 16:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 17:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 17:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 17:00:00,EMG_DG_2,3,0.15,0.10454370575471944,0.045456294245280554,0.15
2024-09-03 17:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 18:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 18:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 18:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 18:00:00,EMG_DG_3,4,0.1,0.056893477706617845,0.04310652229338216,0.1
2024-09-03 19:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 19:00:00,EMG_DG_1,1,0.18,0.09323428495019023,0.08676571504980976,0.18
2024-09-03 19:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 19:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 20:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 20:00:00,EMG_DG_1,1,0.18,0.0897465391817914,0.09025346081820859,0.18
2024-09-03 20:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 20:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 21:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 21:00:00,EMG_DG_1,1,0.18,0.06982879449787913,0.11017120550212087,0.18
2024-09-03 21:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 21:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 22:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 22:00:00,EMG_DG_1,1,0.18,0.10914770121308748,0.07085229878691252,0.18
2024-09-03 22:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 22:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 23:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 23:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 23:00:00,EMG_DG_2,3,0.15,0.0,0.14426410020253208,0.14426410020253208
2024-09-03 23:00:00,EMG_DG_3,4,0.1,0.00016550796293723913,0.09983449203706277,0.1
