run_name,run_dir,status,return_code,skipped,wall_seconds,block,case_id,seed,label_method,contingency_tensor,model_variant,warmup_on,gate_reg_on,risk_weight_on,preset,metapath_topk,hidden_dim,epochs,lr,weight_decay,train_ratio,risk_weight_alpha,risk_weight_beta,risk_weight_threshold,risk_weight_on_metapath_only,metapath_gate_reg_lambda,metapath_attention_entropy_reg_lambda,metapath_warmup_epochs,run_baseline_comparison,val_mae,val_rmse,val_brier,val_high_risk_mae,val_top_risk_mae,best_val_mse,metapath_gate_mean,epochs_effective
0038_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0038_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,0,False,0.020946281434347232,0.02976392564645901,0.0008858912698879405,0.07658252750451748,0.020946281434347232,0.0008858912042342126,0.9999606410662333,330.0
0039_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0039_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,0,False,0.019361374965360896,0.029263089890020768,0.0008563284299114357,0.07189350976393773,0.019361374965360896,0.0008563283481635153,0.999977572924561,452.0
0040_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0040_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,0,False,0.019450350628220335,0.028159508079598997,0.0007929578952850012,0.07774845052223939,0.019450350628220335,0.0007929578423500061,0.9999190005991194,450.0
0041_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0041_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,12,False,0.020641244612775292,0.029498146713839463,0.0008701406595511979,0.06794325090371646,0.020641244612775292,0.0008701406186446548,0.999989370505015,264.0
0042_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0042_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,12,False,0.022714356596539306,0.03104604036824886,0.0009638566225469377,0.07405178822003879,0.022714356596539306,0.0009638566407375038,0.9999685221248202,330.0
0043_B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0043_B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,12,False,0.020395583316514438,0.029356778090038074,0.0008618204198277395,0.06822143896267964,0.020395583316514438,0.0008618203573860228,0.999987450738748,303.0
0044_B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0044_B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-43,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-43,43,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,12,False,0.020711189648136497,0.0338417190866473,0.0011452619507395481,0.10441093032176678,0.020711189648136497,0.001145262154750526,0.99997887843185,203.0
0045_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0045_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,0,False,0.3526657386259599,0.4556826051247708,0.2076466366132978,0.175972081720829,0.175972081720829,0.20764665305614471,0.18913631762067476,61.0
0046_B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0046_B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,0,False,0.35266573573603777,0.4556826016817495,0.20764663347544798,0.1759720799823602,0.1759720799823602,0.20764662325382233,0.1891363188624382,61.0
0047_B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0047_B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,0,False,0.3526655224236575,0.4556826710881499,0.207646696730031,0.17597164039810498,0.17597164039810498,0.2076466977596283,0.1891503803845909,61.0
0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,0,False,0.35266551989497563,0.4556826675310496,0.20764669348821305,0.17597163940469424,0.17597163940469424,0.2076466977596283,0.18915037997066975,61.0
0049_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0049_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,12,False,0.35273741339192244,0.4556616837958557,0.2076275700796744,0.17611701563000678,0.17611701563000678,0.2076275795698166,0.18828903676735032,61.0
0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,12,False,0.35273741429502314,0.455661687239087,0.20762757321757155,0.17611701389153797,0.17611701389153797,0.2076275795698166,0.18828903697431087,61.0
0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,12,False,0.352737528627569,0.4556614925429493,0.20762739578646824,0.1761174018184344,0.1761174018184344,0.20762738585472107,0.18827079671124616,61.0
0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43,43,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,12,False,0.35273752682136766,0.45566149055126703,0.2076273939714024,0.17611740057667097,0.17611740057667097,0.20762738585472107,0.18827079609036446,61.0
0053_B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0053_B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,0,False,0.03110343177774639,0.04121818956442948,0.0016989391509692432,0.10476541834381911,0.03110343177774639,0.001698939478956163,0.9999731944666969,125.0
0054_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0054_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,0,False,0.02560656599164235,0.03404827550072107,0.001159285064573003,0.08650846951282941,0.02560656599164235,0.0011592850787565112,0.9998699476321539,300.0
0055_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0055_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,0,False,0.026046078178015623,0.03188518670174863,0.0010166651310053673,0.07849366103227322,0.026046078178015623,0.0010166651336476207,0.999946243233151,141.0
0056_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0056_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,0,False,0.02576268774485498,0.03426238727700197,0.0011739111819192665,0.08721638814761089,0.02576268774485498,0.0011739111505448818,0.9998503890302446,300.0
0057_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0057_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,12,False,0.03126471492490082,0.03958859634555013,0.001567256960610905,0.08317408309533046,0.03126471492490082,0.0015672571025788784,0.9999509958757294,137.0
0058_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0058_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,12,False,0.025786213304452372,0.03428630654047593,0.0011755508161874826,0.08634214275158368,0.025786213304452372,0.0011755508603528142,0.9999373157819113,303.0
0059_B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0059_B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-1_riskw-0_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,12,False,0.021888357748023488,0.034736515671777386,0.0012066255210156358,0.10105928062246396,0.021888357748023488,0.001206625602208078,0.9999368985493978,314.0
0060_B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0060_B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-44,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-1_riskw-1_seed-44,44,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,12,False,0.02519489556522758,0.03369758515401864,0.0011355272452123373,0.08817176692760907,0.02519489556522758,0.001135527272708714,0.9998999494645331,307.0
0061_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0061_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,0,False,0.3582506277344444,0.4538031674280595,0.20593731476773938,0.18769039710362753,0.18769039710362753,0.20593732595443726,0.06645367687775029,61.0
0062_B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0062_B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-0_riskw-1_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,0,False,0.3582506284569249,0.45380316772305285,0.20593731503547721,0.18769039809703827,0.18769039809703827,0.20593732595443726,0.06645367749863201,61.0
0063_B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0063_B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-1_riskw-0_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,0,False,0.3582507003437389,0.4538031491081711,0.205937298140493,0.18769054586688677,0.18769054586688677,0.20593728125095367,0.06645380922903617,61.0
0064_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0064_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,False,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,0,False,0.3582506981762973,0.45380314771165636,0.20593729687300738,0.18769054338335991,0.18769054338335991,0.20593728125095367,0.06645380778031217,61.0
0065_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0065_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,12,False,0.3582244696039142,0.4538140113114187,0.20594715686256043,0.18763293648759524,0.18763293648759524,0.2059471607208252,0.06674407256974114,61.0
0066_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0066_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,12,False,0.35822446870081354,0.4538140087247464,0.20594715451482423,0.18763293748100598,0.18763293748100598,0.2059471607208252,0.06674407391498487,61.0
0067_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0067_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,12,False,0.3582244114442305,0.4538155236243118,0.2059485294824083,0.18763131623466808,0.18763131623466808,0.20594854652881622,0.06673494415978591,61.0
0068_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0068_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-44,ok,0,True,0.0,B,B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-44,44,wang_qmc,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_wang_qmc.npy,metapath_v1,True,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,12,False,0.35822440963802915,0.4538155221412079,0.2059485281362972,0.1876313144961993,0.1876313144961993,0.20594853162765503,0.06673494571199019,61.0
0069_B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0069_B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-0_riskw-0_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,0,False,0.024921508487596205,0.032703237437638,0.0010695017389025278,0.0729259716776701,0.024921508487596205,0.0010695018572732806,0.9999315821462207,156.0
0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,0,False,0.02474067453365547,0.03253874341751911,0.0010587698231911433,0.07577139884233475,0.02474067453365547,0.0010587697615846992,0.9999317460589938,351.0
0071_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0071_B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-0_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0002,0.0,0,False,0.025082444765068816,0.03091547529143835,0.0009557666124955351,0.06210071994708134,0.025082444765068816,0.0009557664743624628,0.9998803113897642,170.0
0072_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0072_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,False,True,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0002,0.0,0,False,0.021967182498227694,0.03246450455636442,0.0010539440560902058,0.09311281603116256,0.021967182498227694,0.001053944113664329,0.9999532947937647,297.0
0073_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0073_B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-0_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,False,factorial,3,80,700,0.00315,0.00015,0.7,0.0,0.0,0.1,False,0.0,0.0,12,False,0.022671702442775395,0.03470333194477397,0.0012043212480691698,0.09981199296621177,0.022671702442775395,0.0012043212773278356,0.9999222457408905,137.0
0074_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-45,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_attr_full_20260414_132646\0074_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-45,ok,0,True,0.0,B,B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-45,45,c3po_ref,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,metapath_v1,True,False,True,factorial,3,80,700,0.00315,0.00015,0.7,1.0,2.0,0.1,False,0.0,0.0,12,False,0.02706213074835074,0.03579197185055933,0.0012810652489512314,0.09487166198400351,0.02706213074835074,0.0012810651678591967,0.9999440527624555,194.0
