node_id,mean_influence,mean_wind_factor,mean_pv_factor,mean_load_factor,mean_wind_speed_factor,mean_wind_raw,mean_pv_raw,mean_load_raw,mean_wind_speed_raw
34,0.46747149564010065,1.1021979522941092,0.9497048792231669,1.0197334807914338,0.9940979208580958,0.019966880142417404,0.1689561866033863,92573.16848782556,3.2477348195277838
115,0.46692695594106076,1.0936894593087882,0.9476361352472996,1.0196700492232929,0.9935806081440077,0.026379773927844307,0.16075208707812041,92298.8237182061,3.479015090433995
29,0.46649812495950005,1.1032760411853866,0.9505712702296665,1.0195371892439689,0.9931732187115251,0.021649103163021783,0.17365497061506396,92807.51195902775,3.3108565797388763
47,0.4658726921030738,1.0918656952535872,0.9478650388939691,1.019465761686052,0.9925790574979201,0.022885191048213713,0.16544659554928054,92260.82873724379,3.350522508186434
35,0.46122612329876944,1.098084165818091,0.9526374582812961,1.0188486634487721,0.988164817133831,0.01989027361966801,0.1702501078255299,92559.54534015374,3.220831228457417
97,0.45307558820572985,1.0860949290886976,0.9545743401862286,1.017828603223831,0.9804218087954434,0.0285483751378992,0.15837131524182338,92159.12691594931,3.504678947915189
111,0.4503288018534604,1.0844661716324815,0.9559364894255066,1.0173351318859198,0.9778123617607873,0.02671266850958187,0.16748208112225935,92307.67593904474,3.4359900475226706
93,0.4470321157134615,1.0784971028529382,0.9564297625434561,1.0169054637139414,0.9746805099277887,0.02675074461218651,0.16103849947187301,92060.86440046744,3.4184040750610247
96,0.4462134869709112,1.0814637892181853,0.9577788983609842,1.0168875795794452,0.9739028126223656,0.028890326964365196,0.15856932445498592,92082.54496130862,3.4912285608086835
75,0.44302920604992235,1.0786520510562154,0.9590947456649227,1.0163986552834503,0.9708777457474262,0.02879287354237991,0.16265223805879908,92098.31111954818,3.4803246530039322
48,0.4391404594522076,1.0698558168525674,0.9592401087248417,1.0157117743762765,0.9671834364795971,0.022883388881967073,0.1669317555499883,91925.76764565977,3.2511727744345347
18,0.4348967332965259,1.0783804086395368,0.964335718485272,1.015099192307443,0.9631518966316998,0.020850188072500688,0.176683606058244,92446.7129904526,3.1660573190403833
94,0.43434077974972074,1.0699176411769722,0.9623448370883645,1.0151716890189562,0.9626237407622347,0.027498990149638046,0.16032314145307225,91917.02692416146,3.397523082379082
77,0.4270775765946668,1.0662669412801813,0.9660913543095894,1.0141894969490335,0.9557236977649334,0.028807309293614462,0.1621266635866484,91875.99880571665,3.4196307125789698
69,0.4248101987014227,1.0640839147993946,0.9669728983680782,1.0138476890022892,0.9535696887663517,0.028526166931896482,0.16381136045583247,91868.6946122668,3.4028581469885473
110,0.4194446302182062,1.0593529082305557,0.9691752658101351,1.0130166236971327,0.9484723987072959,0.026765313807438643,0.16891839529713373,91897.40059025258,3.323588783369233
91,0.4119033461216222,1.0482049668469622,0.9710246533388965,1.0119161638977743,0.9413081788155411,0.024332695574780905,0.16621535276228203,91603.17037080164,3.2013997992317345
78,0.410179712070801,1.0530992964656263,0.9734893293420761,1.0118406931920327,0.939670726467261,0.028511598460079793,0.1619076165918065,91649.70138556075,3.3441466331285925
83,0.40459341734635934,1.04302063365139,0.9744240836546696,1.0108709855128355,0.9343637464790413,0.02098266838470512,0.17147125050508308,91505.22522574059,3.058278549091911
100,0.39441070387540594,1.0363169481971566,0.9791516072746964,1.0095284750779512,0.9246901686816356,0.025793716874849087,0.16449369585227103,91412.20778708073,3.1883699947830357
117,0.3834578203068487,1.0306494791660208,0.9847543330369659,1.0080368048976678,0.9142849292915063,0.027580681715205085,0.16753680670061377,91361.89812823868,3.215868013461305
92,0.3793203842296294,1.0227354025342938,0.9852651124967736,1.0073694492007563,0.9103543650181479,0.024551153478672646,0.16726591086860085,91212.79225485072,3.0882049313926085
73,0.37893425685320964,1.0273541584164545,0.9867972007528945,1.0074236937281382,0.9099875440105492,0.027703682909443098,0.16657800791803093,91286.75804062578,3.2017892805770582
14,0.3631454964940952,1.020291975264506,0.995151905567937,1.0050187613940988,0.8949882216693905,0.01991798978903742,0.18279300192620185,91576.26185001602,2.871294234919473
7,0.3566338815299794,1.015093016485599,0.9979794456991351,1.0041143723771873,0.8888021874534804,0.019405070719508522,0.18252367304455633,91473.73343784099,2.825224837507093
88,0.35405065081612463,1.0008357929557838,0.9957644262851323,1.0037619392124513,0.8863481182753185,0.021199409158517233,0.17400039393160477,90870.2398295868,2.876547814747609
17,0.3500196769452875,1.0089137251341695,1.000578053413108,1.0031710795308841,0.8825186930980231,0.020262981585441906,0.1837395465150759,91397.1647641201,2.837936650750128
19,0.3479798496543466,1.0061640825042462,1.0011518878746088,1.002886795348396,0.8805808571716294,0.020855507806611804,0.18308823065189214,91327.82595111226,2.852175241190097
101,0.34556987297349645,0.9954512004793306,0.9997764250619565,1.0026298294746452,0.8782913793248217,0.02381972872886926,0.16988996020529423,90797.52833487005,2.936731912165979
25,0.34249092544871074,1.0000577997577589,1.0030554660524205,1.002127008546381,0.8753663791762752,0.02176496924456478,0.18181224797507803,91179.8127279804,2.8640065407131408
65,0.3421888235177144,0.991794699753658,1.001030396755531,1.0021020646910566,0.8750793823418287,0.02040744186246974,0.17590491551898613,90726.72082367534,2.806224076656404
84,0.3333215294583497,0.9850191591817935,1.0049582554104388,1.0008625300924303,0.8666554529854323,0.020031685117999347,0.1769673719319457,90621.5992137589,2.761135062046547
90,0.3332449311280808,0.9839020836182066,1.0046592113682706,1.0008478107339276,0.8665826845716768,0.021848992665050984,0.17394707058437492,90621.34669978314,2.8212494084989643
70,0.30446496770939496,0.9672852263048325,1.0188548723040425,0.9969763592560845,0.8392417193239252,0.025828808207290884,0.1716787801828986,90347.55445422673,2.855974818473859
63,0.3014951077963283,0.9586763327057803,1.0184616931311572,0.9963863355532343,0.8364203524065119,0.019911399053885274,0.1789187762266658,90225.48006998196,2.6376503352054854
89,0.3009702736352586,0.9577335302301067,1.0185268674385686,0.9963082069261726,0.8359217599534957,0.020595520578838945,0.17771611248045677,90218.98653131734,2.657864718371925
16,0.296934402007669,0.9645656186981031,1.0230029339907452,0.9957165485022939,0.8320876819072855,0.020089770490360884,0.1871197511409054,90689.5572707649,2.6385853838941156
8,0.29235072002004997,0.9615142649088342,1.02518604576889,0.9951021575485964,0.8277331840190475,0.018402899522544456,0.18527490427390228,90583.16094312335,2.548056215166104
12,0.28755227134962696,0.958274757857782,1.0274000972641915,0.994404822024253,0.8231746577821456,0.018915487045831843,0.18808357328530553,90607.3890356279,2.557705539259959
72,0.28506277232911503,0.952165175111674,1.027347865430372,0.9942750772963271,0.8208096337126594,0.025105775677091116,0.17133823680306526,90090.14542745634,2.754638494443159
87,0.28389654932568276,0.9446352400201375,1.0260830382007944,0.993918163748589,0.8197017218593986,0.01952132651622703,0.18052186469730347,90011.43567570244,2.5593323256122247
49,0.27802197607638407,0.939167747216154,1.0283885525004912,0.9930858551268743,0.8141208772725649,0.020247268087917027,0.1794607199507131,89938.34511196935,2.5603483488654484
23,0.2734558225132892,0.9408527856859243,1.0318173369650765,0.9925454317478111,0.8097830313876249,0.024376634363908856,0.17857155328153823,90025.91506979591,2.6952034548474515
13,0.2644178356815358,0.9390766903724695,1.0372039887776534,0.9911515593748749,0.8011969438974591,0.018874648513630955,0.189997527103391,90313.0505678585,2.4739259420122246
50,0.26340313088220635,0.9273600873454994,1.034669306616844,0.991036146049017,0.8002329743380961,0.020353465043861617,0.1799218275847302,89763.2126785734,2.50926336177325
20,0.25698318230033046,0.9299131104286799,1.039536910190022,0.9901205125101011,0.794134023185314,0.020529029519964895,0.18790596758015118,90082.02351897165,2.5057398551716106
71,0.24615368697566875,0.9190733347307289,1.0436369257733886,0.9887463686875942,0.7838460026268854,0.024053471815489794,0.17841148280260447,89641.3559478795,2.5784646405736877
15,0.2424222512638372,0.9205267817253743,1.0464448182803825,0.9880596895395171,0.7803011387006454,0.018931237461545382,0.19153012876605344,90018.07975382115,2.3976504129515996
116,0.2345451354678955,0.91418927130757,1.0498501469602646,0.9869630368127917,0.7728178786945007,0.01834683524140561,0.1912605458679017,89900.51454870723,2.3419857312883052
4,0.22834242302359056,0.9089118775161027,1.0524483148836636,0.9860955889730809,0.766925301872411,0.018189728398885607,0.19123824338725448,89805.3734691509,2.3116661615867917
9,0.22433530811079874,0.904494388050741,1.0538735567479873,0.9855579656045133,0.7631185427052588,0.017669375321786224,0.18859474895221548,89647.71468673144,2.268812541860335
10,0.2160305709037871,0.898724872859812,1.057672891662762,0.984363117737797,0.7552290423585978,0.01818511721848084,0.1923756867160139,89652.02272819418,2.268276771918581
66,0.21317783467153417,0.8876457658568403,1.0565386021003387,0.9839919445424391,0.7525189429379575,0.01845419380700444,0.18611744216836362,89150.5492453205,2.260334694934283
112,0.20797410380698922,0.8895022634449101,1.060391050972515,0.9832395608503561,0.7475753986166398,0.019747554882052036,0.19110624046310132,89440.26941502315,2.2969771281492966
53,0.20570350392519252,0.8807899186259527,1.0595057921404711,0.9829310046274985,0.7454183287289329,0.019002301005062,0.18526234666666416,89056.39655304064,2.248153128542412
24,0.2027225032039406,0.8838532367044486,1.0622714746523299,0.9825254802551573,0.7425863780437436,0.020622149526109648,0.1892624032297396,89284.46092943585,2.305397724619464
21,0.20071181198845794,0.882362945582664,1.0631720497824557,0.9822391490832771,0.7406762213890351,0.020435098440097763,0.1897266878552798,89270.73415872079,2.2917416285580168
22,0.19901190553567155,0.880155868218897,1.063680460439576,0.9820276014421605,0.739061310258888,0.02128987931202352,0.1877708594069345,89175.49341348615,2.3129658193040825
11,0.1984220262287412,0.8840599185537396,1.0651197165218285,0.9818862070300725,0.7385009249173042,0.018191120689681248,0.19386930405094593,89426.02775974559,2.2067430008432605
85,0.19126580333448806,0.8706320488719071,1.0661605761714616,0.9809265077755259,0.7317025131677637,0.017960445356847283,0.1880534834059383,88892.96639961506,2.163780389160441
3,0.18948785127217033,0.8763006293537522,1.06882477059363,0.9806419061373042,0.7300134587085618,0.017793091892490426,0.19322319630268742,89272.04157163845,2.1532669209234037
61,0.18389416679172732,0.8637564892947212,1.0690636956095345,0.9798764985580524,0.7246994584521409,0.01816406575076732,0.18812145936224628,88792.68329514026,2.1406044426221205
62,0.17998780105266832,0.8603295517120059,1.0706629057558947,0.9793235928706713,0.720988411000035,0.018261336387106746,0.18806510235713716,88743.48717069802,2.1283013906605524
51,0.17488268286854033,0.8560502268606694,1.0727942494401477,0.9786095565882379,0.7161385487251134,0.018983536187706457,0.18651636437000235,88688.82582708106,2.1319425923906525
30,0.17037641382816548,0.8582983700766942,1.0763353028390243,0.9779623578090023,0.7118575931367572,0.019165412685026074,0.19326739012460434,88936.05336447885,2.136649170516405
56,0.16808799811453817,0.8504563424275183,1.0756975660804726,0.9776495842409907,0.7096835982088113,0.018440694326528152,0.18809125741195867,88600.25726638622,2.0885501776592936
2,0.1638044016178432,0.854929295783265,1.0796920702949082,0.9770293691443713,0.7056141815369511,0.017764913696255116,0.19538308000711826,88942.42771693025,2.0618466145746983
57,0.16215427454202408,0.8456878403229771,1.0782514726329735,0.9768181992211117,0.7040465608149229,0.01854418326755863,0.18805444119937886,88530.87828667021,2.069571978367231
60,0.16116716979973822,0.8452411782876792,1.0787909433512306,0.9766825992651318,0.7031088113097513,0.01794134187245475,0.18962264715653165,88515.94656239181,2.0476060837503782
5,0.16070927062252996,0.8521546185835678,1.0809540457294853,0.9766000302311915,0.7026738070914035,0.017577924460459984,0.19492544773441078,88882.3328897587,2.040160000121169
6,0.14996636698399451,0.8432423472542863,1.0855055392035242,0.9750877693963937,0.6924680486347948,0.017609703524642653,0.19596783221718864,88747.61528926369,2.0045048542466577
31,0.14329056739102602,0.8349325334153419,1.0875853462920118,0.9741766795325992,0.6861260390214747,0.019299078833280418,0.19328497445659698,88512.80528867319,2.037437423575905
52,0.13717886590261663,0.8255790162737842,1.0890123144906176,0.9733113625780483,0.6803199226074859,0.018113844072345554,0.1900380473025533,88228.31128669875,1.961685144134528
55,0.13323995013890969,0.8224010325780493,1.0907126590804292,0.9727568081587289,0.6765779526319642,0.017861789556522532,0.1908530788820618,88178.19274643598,1.9388492204651417
58,0.1331060649453134,0.822413600603769,1.0908094651949056,0.972739376362974,0.6764507616980477,0.01768526456864158,0.19135242469341515,88175.68256103824,1.9331866865580822
1,0.13263885178332754,0.8286774171891128,1.0927995231891197,0.9726530201674924,0.6760069091941612,0.017554673880397578,0.19709740832863182,88512.80022041286,1.9406667877574495
0,0.11357035346600917,0.8125011723666955,1.1007920369443107,0.9699786212081628,0.6578918357927087,0.017306719977895766,0.19774147937720923,88239.17711732292,1.8595263613327606
54,0.11343809774374147,0.8064989672631302,1.099257508208189,0.9699769232911749,0.6577661928565545,0.017486141476555316,0.19256814968875396,87938.436038393,1.8524602645148964
59,0.1127385769616484,0.8061999210054284,1.0996397206623658,0.9698830308780815,0.657101648113566,0.01728523454670819,0.193200497679144,87930.67096888587,1.844552496355304
86,0.10784777918383508,0.8031347121497933,1.1019994772324329,0.9692115886848617,0.6524553902246434,0.016996321417373672,0.19395941024827593,87882.21286422899,1.8196625210827706
26,0.09636948553627193,0.7958883584913813,1.1074579316620992,0.967591909261124,0.6415510112594585,0.01839616059199696,0.19568309121838542,87875.18610693022,1.8288682722616718
28,0.08848246361656198,0.7898202656981339,1.1109291934469523,0.9664720805675864,0.6340583404357338,0.017846388541027623,0.19713965835309297,87807.1725743401,1.7822353758462697
113,0.07632011189179372,0.7791532462145517,1.1159358995148119,0.9647787354835606,0.6225041062972041,0.01798853332099643,0.19660094748034357,87599.47499021498,1.7384391202484442
27,0.05959407272413843,0.7654772161671866,1.1230832567095725,0.9624213506717351,0.6066143690879315,0.017364307894822045,0.19814162099437083,87396.83246818368,1.65485461889769
114,0.0548894292099621,0.7612861133582557,1.1250033776442325,0.9617698090933666,0.6021449577494641,0.017477009314605788,0.19767329847865256,87308.37738957608,1.6390845957958309
