wind_wind_demo_wind_1mw,wind_wind_demo_wind_2mw,pv_pv_demo_pv_1mw,pv_pv_demo_pv_2mw
0.48767534255345163,0.4150010421322779,0.1735364108220997,0.2909794763569679
0.3381488973578427,0.48189872746233525,0.0005567207990367691,0.03616495036377345
0.26117701805472177,0.5568214243931476,0.0303097454545493,0.03740496193135919
0.483939421428969,0.49614347969048733,0.01828576635624726,0.0
0.3269358892450845,0.4943448555611742,0.0,0.0
0.4144582661556894,0.5846486647136084,0.0,0.0
0.4262415145491997,0.5261902082236748,0.0006371948481749584,0.0
0.3672035053386332,0.5539512258411144,0.015699004476034673,0.021641446025445227
0.5101195407439134,0.5229342831533441,0.0,0.009118006798133509
0.5155033439204607,0.45707825776598804,0.0,0.0
0.4664097350051721,0.5884760983349865,0.0,0.0
0.440466321722957,0.5355819042570442,0.02641877137636477,0.019789463789915442
0.4588345181765644,0.653014735206408,0.0,0.0025002357090328237
0.3944483299604072,0.5275058137812193,0.0,0.0
0.448184267646996,0.5297933743734802,0.20834926725428307,0.22683783084083856
0.462353543699377,0.6636293633662579,0.3694467428519228,0.4038125236865121
0.4282173490137199,0.6503694767129666,0.4270441312733097,0.6670502268650882
0.5289258248241734,0.5952595544455419,0.6386591001990726,0.7630508829773379
0.411045080643282,0.5964408960695083,0.6789243332496749,0.9327141246899504
0.47198968462084484,0.6011976657899196,0.6613837038264982,0.952013128747772
0.38057896103418526,0.6864253042515369,0.6845845657625738,0.8436398376251244
0.5394946469175419,0.6798876411454166,0.624368488813906,0.8244053131294093
0.5608075568254529,0.7286320498305882,0.5158343051886428,0.6295272223860721
0.5620314058648226,0.6680196261571779,0.3866752557138785,0.431060043753958
0.6963416664805618,0.6653847343282061,0.1961956729756364,0.251751691923579
0.5956014320223424,0.6427299289598135,0.007459004089281996,0.0
0.5002377267121834,0.6613758690885391,0.014997598447131394,0.07240432506386006
0.7067332162225575,0.7173768067196706,0.018824063668528932,0.0
0.5178579566538041,0.6528629852821802,0.03940981339959758,0.0
0.6201272435082239,0.6573003332904704,0.005399639296427839,0.0
0.6259125939135883,0.7357947628076971,0.021239454682164146,0.0
0.5449610429566519,0.7161200992494646,0.00546945055958556,0.03087357198123563
0.6783949911061563,0.7140580384080705,0.038568742125380744,0.03987365171256148
0.6294467429466949,0.7098784075948504,0.01859448862300641,0.0
0.649616634888181,0.6956282256422944,0.022723125044873994,0.0
0.5892841738645576,0.7291656652121892,0.02087956330505975,0.0
0.7062835813704534,0.7336637804012432,0.0,0.0
0.595418969322181,0.8160280334948278,0.0,0.007360934473814794
0.5529798929822693,0.7993817509654335,0.2101242253339563,0.2299069315960202
0.7371988566267397,0.7268613541885495,0.29628995026451904,0.45977774591129555
0.6432390645689406,0.7270380819995556,0.5060459054093176,0.6697903608674833
0.6768849050621555,0.7892173921097125,0.6606358874943132,0.7319306548442726
0.7879289235468757,0.7743530755318222,0.6521678563969064,0.847609565138356
0.7522387631560149,0.8504125987654734,0.7212853330913686,0.8888304809595577
0.7319514365328877,0.7272828165366017,0.6781343064002008,0.851529180178398
0.7632743683860241,0.8061371411496654,0.6522472960651281,0.7958707675337546
0.6715387086605655,0.7209865431128917,0.46479664656975705,0.6691486042823427
0.759930189356888,0.8257647948202533,0.3456618865392653,0.46876511205347116
0.7863419146444648,0.8042482971061972,0.16868123673654162,0.23147906029115126
0.7734456972701829,0.8368695554846622,0.0,0.01161339828555768
0.7270800853155389,0.7925089469415435,0.028758236216195738,0.033013212910595294
0.5384088032626463,0.8274850666031754,0.0,0.0
0.781167761115421,0.8046769118090514,0.0,0.0
0.7626160831643067,0.7959118442049286,0.01561545216355446,0.011405988877934467
0.7415284049191334,0.8651527210830364,0.024481392223382185,0.0
0.8099718085398775,0.8580200209989687,0.011756109041351463,0.0
0.7868717976962251,0.8647240253973927,0.01108473685412069,0.02069774564705589
0.7883096684172585,0.8248932363514548,0.0,0.050040394036896425
0.7000741337223296,0.7773624276381981,0.0,0.0
0.7057277000966355,0.7439111895470009,0.014836420532834233,0.0
0.8104220611273025,0.7712165875211738,0.00797925808688118,0.0
0.798005636136989,0.7260884675811968,0.03995297886789398,0.0
0.8049557567718808,0.7428466988942971,0.18067138287362491,0.25088983338463616
0.8096897880725527,0.7810867063961363,0.42308221108930405,0.47728893595085575
0.8261091601047467,0.7675578662003263,0.5082633960952818,0.6403534103829174
0.8081058142708258,0.7721209468147567,0.6147107189624372,0.835345200632304
0.8171485725933464,0.7770425816303516,0.6985125482363089,0.9297317537345272
0.824609087199395,0.8355671255746402,0.7403548991053231,0.9076311356948656
0.863391833632183,0.7440307663449903,0.6871283009226864,0.8610355565502258
0.7854154822337488,0.6642082556884555,0.6869931780048516,0.832964029260632
0.8581198466934233,0.761182409358772,0.5336519877788659,0.6543433884322074
0.8507079636343006,0.7674983569104354,0.39704621299754406,0.456148083343704
0.8220358850404169,0.7674091949743912,0.2035353215302308,0.250514846188907
0.7903319596319467,0.8583169590778561,0.0,0.055266919131487
0.8366823680843222,0.646900940334947,0.0,0.017212580125375482
0.8635072098259909,0.6717556619215755,0.026993744166234776,0.0
0.7561670634414631,0.7219331792353013,0.03093287269440825,0.0
0.817705171289466,0.7313962290614784,0.0,0.0
0.8165401304815385,0.7310225611852504,0.0036397549283019243,0.0
0.7750028072069679,0.7690133161635236,0.02540159812996794,0.01749149924454391
0.7753977698300542,0.643100805382064,0.0,0.0
0.7219380102627462,0.7219486291766087,0.02632867786562717,0.0
0.7440775726409081,0.6717594447843221,0.018696598510157418,0.00884198166790029
0.7173964491180056,0.7403635948270091,0.0,0.050828961367343176
0.7649678826419974,0.6198188222498638,0.024188469037202426,0.0
0.7647198237117491,0.6386252971753004,0.0,0.0
0.762110935510736,0.6158990161135155,0.15150196860251727,0.2853271874693836
0.8084235749255992,0.5938567820456846,0.33338322771134615,0.43921248116449596
0.7734802369942588,0.6891931913208147,0.5547050382597949,0.6181257149360093
0.7392699583634395,0.6364150431972947,0.623627166838321,0.7858799225475616
0.7349662210103891,0.6663160516942969,0.7277357287976479,0.9019834811225993
0.7074989002938055,0.6691095047497275,0.7996620405632097,0.899434223929782
0.753764453731391,0.5777592594086557,0.7034086082848908,0.8870045384211361
0.7473693407351089,0.6198412425873472,0.6431350817404524,0.8101420224704935
0.8427682858258012,0.6275856135361702,0.5626014288589914,0.6662458472970846
0.8320297552983233,0.6050055902589315,0.383103017780955,0.41805590567500406
0.8228727355486937,0.6312795918167781,0.20992573079980686,0.17533938057269072
0.8496826422425521,0.5751353581756792,0.011655125956516563,0.04158448104535921
0.6619300899782441,0.4384352271379024,0.0,0.0
0.7592449872230748,0.5965949970014404,0.0,0.0
0.7572776661164202,0.3990105220607446,0.0010312076144301083,0.02790637987167997
0.7346370308629605,0.5548773574877286,0.0,0.0
0.8182838587677355,0.5744868545001993,0.0,0.0
0.833628333081646,0.42872757029436526,0.0035137943814294833,0.0
0.7405053510072466,0.41548934574588225,0.0,0.022139151838029805
0.7150354283460096,0.5030561361068345,0.02320382457293407,0.017139390445423685
0.6097405413911337,0.516074284272101,0.007183577529835122,0.012250972408934538
0.6021113978418811,0.47648467792370747,0.0,0.0
0.6944116726073406,0.38918285851418166,0.033614739996815225,0.0
0.6438285288178519,0.5406822070119823,0.0022407746092197004,0.01813508940016009
0.5668282324688989,0.47709609596453845,0.2407217247166665,0.2475108226217434
0.6251515725791003,0.3609745364621714,0.39327190720294986,0.44468579865706354
0.6436916118273088,0.4787128330932957,0.4585705708606489,0.6814861803107946
0.6672512956980213,0.2841983030907409,0.6627639855832934,0.7435711577606045
0.6017143989627554,0.44827380311204484,0.681060936456975,0.8697158870717752
0.584680081045284,0.31051086870370287,0.7270857539720534,0.9058947860631217
0.5916790414684278,0.43591517735269425,0.6587047001026995,0.8847967387006546
0.5927141095180067,0.42014903239326723,0.6644503780831328,0.8047566830929119
0.5111134274474212,0.46313731037236683,0.5015892308477271,0.637463004795285
0.6128382291435566,0.4042358637210029,0.3572018671057392,0.4826306786084032
0.6794409140165901,0.3628747913506805,0.16349326854332666,0.2543908466472358
0.595778230357787,0.3131845284277129,0.0,0.005245806636827139
0.4634393799817663,0.3237177189315423,0.0,0.0
0.5404612316081613,0.42660209035304714,0.05483012715617494,0.013095247547347564
0.43041775645526004,0.37852700718350496,0.0598148384583678,0.0
0.41928665404672605,0.3975270494159408,0.0,0.0
0.5486308760278098,0.37850461893458787,0.0,0.0
0.5092448774611728,0.30047215685979684,0.019429635181721954,0.0
0.45991907403231136,0.3669059867709945,0.013565167517446932,0.0
0.3757806048066636,0.330051243217869,0.0,0.0
0.41383316306262485,0.24829633876371385,0.009152300171683395,0.0
0.4857434646988812,0.39639659370136,0.0,0.04420241278067784
0.47194873577111796,0.32110891488316134,0.039301267631955114,0.0
0.5016830135574294,0.33107234972552324,0.025346008970378746,0.0
0.5412833079463002,0.38261973432082286,0.19854414179703936,0.24666093378390033
0.4327855636541848,0.3359305325063986,0.38028099878349775,0.4360532967056004
0.4713955311789576,0.34071351104765757,0.5015434200682611,0.6338875887973944
0.43239894926282524,0.44045268287282446,0.6297336494812305,0.8174879861553449
0.407269547337293,0.36627672435269887,0.6974707514297221,0.9167272652927683
0.4159505969238262,0.40330158985050346,0.7833058421122308,0.9262365632773066
0.4773312059261324,0.20409482701711637,0.6946248661603555,0.840896199162122
0.3632502546527046,0.35598871202607224,0.6320195467291867,0.7783386092251384
0.47814839700661527,0.3822375939747954,0.5693563738401498,0.6409094040181977
0.49248085665974917,0.3393054789238502,0.36692193384275096,0.49383134091483777
0.40930083539038997,0.4339927969211504,0.22529305832544474,0.2164173532966672
0.4177337538475021,0.30628916754237623,0.010408612144286412,0.005200026521074013
0.32271944205413483,0.39610371077459167,0.02309468394101296,0.0
0.5271351759225137,0.3557245002783357,0.0,0.03957751734997275
0.4483684708734347,0.2973627162968361,0.0025658775158038613,0.0
0.40151951292375376,0.3757116377871198,0.0021674697665029813,0.0023785061709033863
0.39301217749872575,0.36171733135901174,0.0,0.0
0.4127626898931141,0.4283714503644249,0.0,0.024460072526073233
0.3505475045124236,0.3835431140105569,0.0,0.043797020841524884
0.4006535750420185,0.45395602845827904,0.03316408490557373,0.0
0.3332905110109885,0.3507116673623335,0.0,0.0
0.4107587400758159,0.39056283729570745,0.03168547029535995,0.0
0.34573026874681534,0.2994708340831535,0.02119105583402807,0.058683837542751846
0.43221888997361624,0.45880091604288203,0.0,0.006184968505591905
0.3765862097741064,0.32040630946475457,0.21324935787507485,0.22052962268953216
0.3985361970928144,0.5054642776184878,0.4115151823967897,0.4691740694531341
0.5474595165085729,0.4373423387869427,0.5461934118393353,0.6814925291767748
0.43000476994784564,0.40147025306503675,0.653553596459863,0.8206979126872878
0.4019664994795866,0.48397831154011933,0.7282954117105872,0.8869069709084483
0.3914466860884186,0.47182316291612597,0.696871730783171,0.8917234870191841
0.3339191814539984,0.36440421015795654,0.6579623489710088,0.8465728146571864
0.45307020222961103,0.5150296370132231,0.6559957151439092,0.7931280658833679
0.4842255943666603,0.589951739633052,0.5465520051517317,0.6739907743676163
0.4025857167151298,0.3914223449399267,0.32761564492658496,0.462788778630879
0.4945030925634696,0.5085293174513582,0.21567709599858528,0.2113042378488223
0.3996239635216383,0.5795851805559521,0.0,0.0
0.31207582965513825,0.4961928399497662,0.0,0.01910407525303705
0.3777321858660539,0.4164983486332131,0.01879601741559833,0.027263069435605667
0.3598585000594544,0.5349416082776699,0.0,0.02900128730045097
0.4074865231225051,0.5849978963213126,0.0,0.0
0.4619173569963803,0.49964824798287294,0.04635187676728233,0.0
0.38143442225498164,0.42330457000582367,0.0,0.0
0.4334493927228653,0.45944699794755817,0.0,0.014774172300318085
0.45439513717128976,0.49659509912320365,0.0,0.0
0.4089074282333966,0.6310294013881969,0.04317330286317335,0.04394646020278102
0.405221955395124,0.5496590353096672,0.0,0.0
0.4662490977662176,0.5815880215898728,0.02507662718086415,0.0
0.5158543314793129,0.6295589073431472,0.0,0.0
0.441307961210701,0.5019244380011173,0.14080576246913912,0.30018606126061237
0.4399528745250671,0.6078683538478376,0.3923916177118946,0.4590541182015541
0.48047739773394577,0.6080027823162977,0.49625421684029314,0.6452522556138428
0.5113237910449221,0.6410573362891608,0.6804407190849232,0.7572990890250035
0.4727944780684184,0.6410830937171866,0.7475084261405139,0.8840869647723528
0.4917094844121583,0.6228431385332139,0.7892529068710977,0.8963772894663643
0.5049281849985368,0.6336279125489718,0.7170961403127977,0.8854842169083093
0.4656124280968185,0.6709243617960363,0.627448757440561,0.7736200540248517
0.5233614618946206,0.6387740100994805,0.4565141658087834,0.6849747027553065
0.5102196398831399,0.7685849509134964,0.3969023550848528,0.42089849359812115
0.6360952290650238,0.7615705184507439,0.2018081782058502,0.2922658108357741
0.5286218716797859,0.7319786844971895,0.0,0.04075991089675168
0.5903495394237173,0.6962747344869368,0.0,0.0
0.5942725759396733,0.7044156650339662,0.009464503513475973,0.0
0.520143304114088,0.7717852631291114,0.0,0.0
0.5212128802446574,0.7360069568701054,0.0,0.0
0.5736959947730771,0.6905178714335659,0.02027217019868796,0.0
0.6429429276916503,0.7606950485278842,0.0,0.037626004855200144
0.5832763821643089,0.7700228958178972,0.0,0.055166063716518436
0.5870072825626986,0.7741769207511568,0.0,0.0
0.47185141116595364,0.7055596982762984,0.0,0.0033911086144356485
0.6177702763570451,0.7047682622138671,0.0,0.0
0.6649692942499299,0.7344982882955102,0.05430206105107406,0.0
0.6803696245394961,0.7194433237263019,0.03339378473399427,0.0066142073687118835
0.6875773394621691,0.7071501614674413,0.2080328458678254,0.2085216788966816
0.653920154391164,0.8263181317453727,0.41360865294512633,0.45818011087652116
0.6673465981340406,0.7665606223751709,0.542700796931078,0.6658323946626257
0.7334020633914178,0.7737073514257983,0.6210013781704041,0.7495265566166478
0.6878364883486464,0.7871855482370735,0.7163071350793868,0.9005156035853004
0.5761834200865034,0.6821852899881946,0.7304717434030388,0.8831317624817449
0.7663675954467004,0.8282768436510323,0.7128306322152406,0.8775858907260805
0.6582666726006894,0.7864702753768347,0.6309613739398376,0.811441297136676
0.8002977301876234,0.7438506136094075,0.5354670293523456,0.6613077547586242
0.8247885278001695,0.7820924316185679,0.36809800811057236,0.4238008960663683
0.7803244668948547,0.8505910259851914,0.18842632317643684,0.2843478952332354
0.794713348380458,0.7952975661935903,0.009219521526295536,0.0
0.8535703515906822,0.8820532098076738,0.02718591842642346,0.0
0.6969779100921908,0.879213260106453,0.01976344009974307,0.001956293238125127
0.7775502359176921,0.8919400980291843,0.012947996548435647,0.005461260339745917
0.7825126962589222,0.8342621310107817,0.0,0.0
0.7217227641364832,0.8444165551736081,0.0,0.006554760959198459
0.8908796234731079,0.7095691349563439,0.0,0.04444050207501685
0.7533670201586188,0.7804306870061252,0.0,0.0
0.7499139095112249,0.8561432358287113,0.0,0.0
0.8094294753809511,0.8271016931045766,0.0,0.0
0.8557285400045576,0.6798718555647691,0.0,0.0
0.7700046125462071,0.7819893442926705,0.033941050459868664,0.0
0.7738587375498568,0.763753652907237,0.03492679353557737,0.016426082312221722
0.8380562019789256,0.8072770447502372,0.2466570941816688,0.23798422317791942
0.7351343778877022,0.7587670730081622,0.41705635398771485,0.44816880460852954
0.7739772648467192,0.7636528640991601,0.4967346325634326,0.6576814864865331
0.7730021761993031,0.7805157251435784,0.6816672038568969,0.8270835657943432
0.7975581141366347,0.7668350041118805,0.749715001886077,0.8687357090135949
0.8156658239823978,0.7898206945044672,0.7728490311959946,0.8932994531577803
0.9266657497725204,0.7023641499864542,0.7633387279875421,0.9217720315548564
0.8765804473859445,0.7674981376901985,0.7102949882780134,0.7642814779459166
0.8290443987230206,0.7732660014322762,0.5663236044867105,0.6589695823047214
0.8162848987488366,0.6896203401305349,0.3704892772198777,0.49710298998270275
0.8772568774455776,0.7390216399927162,0.16861006542657817,0.21418813961256655
0.8529460312034233,0.799925396644599,0.01801904280224979,0.025042584171304647
0.878309230400595,0.7505001794326074,0.00916350332714965,0.0
0.9048475289774596,0.7442971530067273,0.0,0.07762826691275221
0.7727380146499521,0.6583327938107836,0.004768349550953391,0.058773081674626075
0.7032696631438593,0.7902016070075515,0.0,0.019846740997315846
0.8246617872685473,0.6497383563081679,0.0,0.0
0.8286132222350912,0.698477100507714,0.035486671622635274,0.0
0.8380976599199246,0.6574611092654783,0.0,0.06265348035827445
0.7871743337815138,0.6708776186777088,0.0,0.0
0.8048063907507439,0.7457355963944322,0.027137076047464265,0.007200633879340734
0.8455315528126828,0.7094278322600819,0.0,0.0
0.8454059631257881,0.6889455675108795,0.026549476200119666,0.0
0.8815514051813641,0.690127922416611,0.035219997257627235,0.055384318239454264
0.685557446550829,0.7278626089626112,0.2153154687239796,0.2227965683094932
0.7101099720622958,0.5049353944491359,0.40293005370437746,0.46434376411306766
0.8770100428908864,0.544317838031316,0.5396621584001611,0.6146413393755262
0.8256109556453675,0.6143249282160903,0.7095136409196089,0.791617387886685
0.8311017057862997,0.5191360100848985,0.7580009103510466,0.9130292360390225
0.7668523113033556,0.6485811677969573,0.766623092044208,0.9134170304258432
0.7512547738090398,0.5751122132973819,0.7584606118190126,0.867493359693015
0.7829046888746042,0.5971988362198474,0.6583192838300063,0.8087611196391937
0.7145840685606646,0.5914326018302535,0.5592119314775845,0.666723095850914
0.6762531218935997,0.595557288300841,0.3912569729140856,0.44372792071752953
0.6932613416044219,0.596921552247721,0.19406723098365533,0.24413906385032688
0.7544819334248566,0.49889467330287723,0.0,0.0
0.7766573319995586,0.4938760554410226,0.006139060844043583,0.029085720299704604
0.8257875482022549,0.5265806200806076,0.0,0.0
0.7486019872788936,0.5255250093347297,0.0,0.0
0.7471604689841431,0.48843709828773896,0.0,0.014912783241657644
0.8068865721463335,0.4393961143358667,0.0,0.010856988165632676
0.6640462091815181,0.41522223982161166,0.0,0.0
0.6465916023354201,0.49874988844125184,0.0,0.015806970709562655
0.6622341613815481,0.6176723700216398,0.01907164184602587,0.022198591925617902
0.6788839003789009,0.5482811609136746,0.0,0.021041752704127743
0.7877088583723055,0.4696569867465154,0.023987028423315047,0.0
0.6494091178719507,0.6476949842591585,0.04263981608825325,0.020099225374924534
0.7325718859930713,0.39789095085311205,0.022384973193018933,0.06971186455973416
0.6267016392570024,0.40919793198347587,0.19686041538772908,0.2481673623058044
0.6716865104333406,0.41320152211923,0.38915170809331406,0.43108566471000653
0.6740463417183683,0.45266253313896476,0.536587546707011,0.6499243682982927
0.6577676587988155,0.5235637849283381,0.6411793389029036,0.7937477914532126
0.6616217188720905,0.37181283256497155,0.7457542539771036,0.9081582237330482
0.5742649031324448,0.4340449986746998,0.6853152642990018,0.9204283627459152
