timestamp,wind_wind_demo_wind_1mw,wind_wind_demo_wind_2mw,pv_pv_demo_pv_1mw,pv_pv_demo_pv_2mw,load_load_demo_load_node_1,load_load_demo_load_node_2,weather_weather_demo_temperature_c,weather_weather_demo_wind_speed_ms,weather_weather_demo_irradiance_wm2
2020-01-02 06:00:00,716.2617935346201,648.677348265288,33.1667321658697,20.43095494102594,749.5700353553577,698.7237501811899,8.615398200971013,7.619029372239216,4.829984376829573
2020-01-02 07:00:00,858.4247548820865,585.6958440975856,170.96857526426143,151.29407988337528,866.2178803483667,723.1702497729268,9.615807864942507,9.088644919163642,237.74144311293352
2020-01-02 08:00:00,833.186858531105,567.62856477673,331.8270421285522,342.7065424611705,837.300995407119,692.4048846654505,11.246854414823549,8.239072133566665,435.8889443353802
2020-01-02 09:00:00,852.8355535760282,546.6118488773518,441.27104205504855,434.4576260265734,911.4362440466656,765.5157185596263,11.15227060823554,9.064329112969304,612.3252963045788
2020-01-02 10:00:00,744.2063385282286,663.876730650064,612.0966510046587,590.4229947587531,941.6203632756516,797.2661197483943,12.1032437037389,6.949492766023549,719.2118743567546
2020-01-02 11:00:00,832.916618497141,638.4806880215035,609.554558034175,628.0868660223945,1052.4167030777628,806.3293717500798,10.047691427692332,5.579480008632624,835.6088696541133
2020-01-02 12:00:00,768.7785024563561,639.7564100790463,607.7221879896958,615.5060875734373,999.9433599363992,824.3941671323303,10.695787302981367,5.936617176706345,872.3812095199419
2020-01-02 13:00:00,773.9261312716429,606.557700910173,614.089360736746,616.3233790895465,1012.1869395098242,814.8178761766616,11.210701811535156,4.514023627413387,846.4956344848612
2020-01-02 14:00:00,828.3975454267749,615.9498917929094,608.1267331203281,543.8686292707893,1001.6046540971696,837.6733948871984,9.477382767390612,4.38704025421786,727.9642366830806
2020-01-02 15:00:00,849.9088567427073,567.0476712526813,468.2016560670537,449.714697486833,1087.1823628565955,782.7343608346492,12.526557970538455,5.162074822549551,591.764743904151
2020-01-02 16:00:00,813.7779881888295,622.0795971735885,357.3057799980318,321.0042933489283,984.8858985148674,799.0743162963738,12.533771622720929,4.072605555028816,399.7979555487779
2020-01-02 17:00:00,768.5341999524223,549.2266866246146,196.0852438803261,160.89389939074482,992.0174734958214,866.739503364719,9.2732129986374,3.1881659527016444,253.316218114427
2020-01-02 18:00:00,757.8846476318854,574.2996328489118,8.330786683430675,23.62495218759724,983.5920616589486,727.2373932695125,9.53858500858764,3.865607842404091,43.90852840474042
2020-01-02 19:00:00,882.6652968332377,575.9859030391668,0.0,28.726816252515647,933.3535648272616,726.3562684846744,11.4238428566114,3.81538296561764,0.0
2020-01-02 20:00:00,835.5106452764838,557.4376340100674,41.30034164651686,46.808590430032375,950.8681574802026,711.9323787327492,12.02301775191582,4.385059987125409,0.0
2020-01-02 21:00:00,841.7375196136034,535.311831849556,0.0,23.742577499542445,825.0716870238483,711.9934535173761,11.578044062391676,5.262807623395824,35.4317694315663
2020-01-02 22:00:00,921.24737385473,581.2028277716386,0.0,21.915936411882345,748.6079370773793,690.7152058976999,10.99617441666671,4.484327886501311,24.232932637812684
2020-01-02 23:00:00,754.9817913350842,566.4470458761501,0.0,12.716614570610965,746.9884715667434,715.9873022276767,9.890366159785144,6.727506877262548,0.0
2020-01-03 00:00:00,939.02077487913,555.4540194343243,0.0,24.04917936478672,775.5438593128945,647.8296152351636,7.749979426345204,6.70817489653364,0.0
2020-01-03 01:00:00,969.6468540701898,553.7356273293392,0.0,0.0,745.6796616288384,660.0231674455762,10.314672073636991,5.521299266593046,11.561351637143218
2020-01-03 02:00:00,883.1586804644115,552.6416965968654,3.0546441549157795,28.54537597281328,800.7465396719177,612.9633146476107,8.473852640915721,6.6774605975539965,0.0
2020-01-03 03:00:00,837.1418004751399,521.9400206002571,0.0,12.959628267908936,803.0818020341532,624.381261437661,10.011702673913966,7.974460428002126,9.307319814233493
2020-01-03 04:00:00,752.3552466479438,447.2640778456488,0.0,0.0,808.5352758163366,623.1630223939226,8.507537103833158,8.725007366387786,0.0
2020-01-03 05:00:00,840.4902137725092,538.171016308054,0.0,0.0,800.0780190050581,637.9149547731334,10.566922520180924,7.208336895308828,0.0
2020-01-03 06:00:00,758.0914306082254,435.3874647630694,0.0,0.0,890.028501911592,650.712810229538,12.53267811448968,8.882626007499013,0.0
2020-01-03 07:00:00,777.6174463378658,541.3308591130527,145.73806913849307,157.3030196163803,819.2198070647798,679.0469155985878,9.793544821948611,8.042107585010394,222.586016893019
2020-01-03 08:00:00,758.9310921474508,515.2326409000084,289.9425309520115,318.6766409698455,904.7089175229438,763.5866653256079,10.13509753293493,7.797240628410101,435.63067418580766
2020-01-03 09:00:00,786.3457481473954,454.2539594357409,435.1172760130683,474.90908405016455,900.8460084550996,756.067608360024,10.08261857760691,6.979202460774698,590.0737087905102
2020-01-03 10:00:00,837.1490081809022,455.7766269330701,498.6081771710249,549.8337570614476,984.5228976926438,775.9446473170881,12.032334940394138,6.7322071825824805,713.4151078289706
2020-01-03 11:00:00,731.0630012232918,468.8890974472063,618.5785562110676,607.0423511382255,964.7013727635168,844.4656334972003,10.830874021439554,8.167970236571072,837.455431170096
2020-01-03 12:00:00,702.4907247018339,515.6668700986806,630.2927466792266,670.2152690069898,954.1845986958388,729.2227810406216,10.15727344959237,6.82347558274405,893.5487156007821
2020-01-03 13:00:00,696.3525665474973,514.4402431684405,625.7739280659778,608.9948317066742,993.429988704631,816.9157647710545,9.537740275925968,4.4809117498965545,850.5145500068895
2020-01-03 14:00:00,692.8539415930295,541.4965126690543,562.640516546243,570.3436365822881,999.1709520540784,785.0985892961138,13.06882670119101,4.311635502914875,746.9917948360645
2020-01-03 15:00:00,661.7669969441856,489.6702926459037,416.7547556030189,476.47469385599805,986.7940874281082,883.8205777831997,10.785505020039276,5.119496757691401,601.5452845215718
2020-01-03 16:00:00,684.4171900957089,409.0612476732696,350.7034184344124,312.2417681511693,1000.0881153166296,800.3512142351556,10.973933674568537,4.091575725400903,434.6889874066883
2020-01-03 17:00:00,799.699805273885,402.015675174331,192.8351151316054,153.83273666346682,990.3495882195592,795.3521886143442,12.064906953889228,2.2573752259908364,225.2220815266503
2020-01-03 18:00:00,689.6789842743963,522.5615483440812,15.307336437604407,0.0,989.883479847372,815.9858129985765,8.889920088469603,3.375030409107176,0.0
2020-01-03 19:00:00,730.0011896546242,492.22036472339255,0.0,0.0,874.4922869437493,785.3853800186113,9.438650453673729,4.526446089843059,26.93851355671564
2020-01-03 20:00:00,642.2975401636256,433.82258573451895,5.688699004573486,15.12448456709955,881.094501658357,755.4293025761024,10.498091048097187,5.459839734080105,22.550342223824707
2020-01-03 21:00:00,711.7506335654248,484.98970424957474,0.0,29.42471542436214,907.3073461850724,723.8277567184608,9.311978752574872,3.1716903603539075,0.0
2020-01-03 22:00:00,599.7063510013888,356.6581440613363,20.577479837412508,16.09533806500425,806.1673370771522,685.9194854632404,9.112286544855415,5.600899403482442,9.361713257035802
2020-01-03 23:00:00,649.8934319661672,482.9037264517848,0.0,9.910416037324016,825.3861219742479,630.7630271412868,9.995891015589732,5.238027937079575,13.242003070811029
2020-01-04 00:00:00,805.0565958171635,419.0529333240752,0.0,14.077612317056488,813.0944759026368,672.6279154706676,9.586084087346643,4.751189407804169,0.0
2020-01-04 01:00:00,641.5921203997746,409.89128704508806,0.0,9.2812850846912,751.0448031430434,668.7891244856573,10.6330075244565,7.099545135164674,0.0
2020-01-04 02:00:00,727.7296671797714,368.6190195568292,0.0,9.466595401798084,776.2088122601928,640.7897401339101,9.725438150277602,6.7314591320585135,11.011162085172096
2020-01-04 03:00:00,683.5221054086439,307.1419915691445,14.039816760203108,0.0,785.7434384660469,653.4536690423308,8.736816185741137,8.690164758144865,1.1766284986654332
2020-01-04 04:00:00,642.3415164132581,386.7174711441284,0.0,0.0,833.2329386744811,679.4013161944007,11.40093456602762,8.911258180470822,69.91876544911484
2020-01-04 05:00:00,607.0608429029614,458.2236100545533,0.0,0.0,796.0975694424923,692.1056909502748,10.523930153742192,7.914021292883851,0.0
2020-01-04 06:00:00,705.7981591398785,347.05564076691024,24.72787280206865,0.0,876.5001665670188,634.8816383315143,10.664693507065936,9.157157854840172,13.093306570087265
2020-01-04 07:00:00,617.285089601014,324.31477832924355,158.97886540222228,144.55131634820378,856.7684834921153,720.1986795147902,9.542835337570294,9.115085247097117,245.6318689252832
2020-01-04 08:00:00,703.0154462152271,333.8183510653569,329.3476377596931,329.46068230771954,961.5144628645444,733.3836124014613,11.160641854124265,8.816192252763075,413.6136538085851
2020-01-04 09:00:00,571.377904514091,345.3639851167962,533.649913870559,468.8585786590703,922.2325408509644,751.3947820642683,9.295655818987086,6.179293619086461,595.2173633153812
2020-01-04 10:00:00,605.9666907673677,291.0200816070294,579.5578596132195,501.9924741559244,957.213226799147,797.7237574455961,10.240020313070715,7.301519217361946,735.3562489595357
2020-01-04 11:00:00,620.2783986634389,359.3997986162355,659.0171579318629,594.1786654786758,950.8787528342312,784.6788026483763,12.115209378205986,7.019995330922664,821.2273809914545
2020-01-04 12:00:00,607.0512542796374,292.8898577952961,652.5008269366282,617.6991590921506,1022.2703375396338,818.0742094521837,9.14688358997835,6.456113427877841,851.3989681492484
2020-01-04 13:00:00,510.5199663864121,377.9714040851912,619.4306933309382,602.5900661119167,1035.1482399853985,848.8046366745193,12.222696115611754,4.602095443086931,841.3917078347561
2020-01-04 14:00:00,533.7188194345184,251.41818343042783,519.1911561064683,532.0894579182125,1052.257387364418,833.9527711517483,11.871714514569415,4.606890524787586,761.2546423366474
2020-01-04 15:00:00,551.3496860205017,353.91891978119446,481.3951937586408,468.2218794000519,1010.3369119191508,820.9307189008302,8.434213718751185,4.794212988343829,609.4391610751179
2020-01-04 16:00:00,507.0960317551166,277.02968687638025,322.1955476451285,324.60739623541065,1036.2039281213574,851.4313705306581,12.099264777030568,2.633079980227548,415.9359620511052
2020-01-04 17:00:00,583.2692505014511,312.3516242651109,206.12593730248147,170.58296646896426,947.8732209447678,769.0909131283479,9.916586351230736,3.5487481084826054,192.7970035342662
2020-01-04 18:00:00,570.3816273964949,314.29049241476497,28.736623976238125,12.62852854104783,1025.589078403639,834.436013902719,8.78031427108445,4.20552804431035,0.0
2020-01-04 19:00:00,422.4937247446209,294.99324585715567,0.0,47.53536098099079,957.3724651004142,745.0598490031306,8.84534333121153,4.81303787850214,0.0
2020-01-04 20:00:00,423.0169587689741,277.1253600074896,0.0,17.98700364999445,888.8622596000972,778.900742151541,10.421723759492954,2.777329490130729,36.903294865558046
2020-01-04 21:00:00,444.0833407683726,343.9474985829505,0.0,27.110322885773837,862.6539569391119,714.2203338381738,10.22104836703199,5.06978752226796,30.78239613573715
2020-01-04 22:00:00,513.3837414122389,249.5548081799321,0.0,0.0,796.5980870558379,691.4950144547201,9.764402473816542,3.962411324980197,0.0
2020-01-04 23:00:00,611.2366508843764,339.5557966954904,0.0,0.0,762.2176902770041,665.7614624019637,9.199587568469342,5.206163299152966,0.0
2020-01-05 00:00:00,470.9834324629601,179.94356858243276,8.858207196318974,0.0,821.3738987668789,698.5147111358383,9.986232189107872,7.00039949570966,21.297198637724915
2020-01-05 01:00:00,498.5333345037976,291.92920376087284,0.0,12.78955423291818,829.9443556539518,701.0659596111662,10.621667232592587,5.725956204412883,11.527452794145155
2020-01-05 02:00:00,419.1548425552615,215.69930396193456,0.0,0.0,732.4761715534141,594.9322362590772,8.785212221667457,6.819316920480404,0.0
2020-01-05 03:00:00,413.0824137592047,275.6559258183855,28.840416095274318,4.433864568728024,858.103443501377,650.3747069305463,10.007417114100624,6.6686209957031,19.295983738738474
2020-01-05 04:00:00,356.20713915966894,213.6930774103356,0.0,21.529826618893345,771.6036889340949,710.3731670362507,10.045199748250845,7.095901164875835,0.0
2020-01-05 05:00:00,455.66547027017054,227.76219373407017,17.355396372189297,47.82116001013239,857.7254296105893,652.0228766982801,10.74361396497237,7.072939739382236,0.0
2020-01-05 06:00:00,502.8739128673511,230.85892103184648,23.870384832265263,0.0,874.5536620595192,679.8239521693528,10.290723620012024,6.695395232918521,5.076725051756665
2020-01-05 07:00:00,424.90228468487567,247.55996851164596,190.2813431985629,152.87577049598758,851.0481091867904,728.1285296960116,12.284914936885013,7.130410677117094,198.56369585547952
2020-01-05 08:00:00,515.2719151631884,181.63225916095377,370.52249669278535,291.89381569206336,885.3030358796578,737.5320878052993,11.02982806993118,7.604292818661197,401.4205116902684
2020-01-05 09:00:00,443.5038610244972,283.6110758583778,463.873398940947,445.8148403223575,963.0226827198549,792.7281643986488,13.787295779508929,7.229729121805517,591.8992878810442
2020-01-05 10:00:00,424.9917182345283,257.4813893454782,570.0313754323038,536.0114706137128,964.4402320264528,837.1483592929394,10.999449058679524,8.04127153429016,750.8950970436595
2020-01-05 11:00:00,450.0416242851199,256.6915774287587,627.3794069910143,614.7096565619713,995.796960333426,817.0161635168586,10.42086189468023,6.344527933830996,843.4768476219203
2020-01-05 12:00:00,443.23004214145845,287.1869905133044,698.8164528833003,682.1324473223491,1032.8267833091168,856.8276431677706,11.832548394881242,5.498018011275241,885.2173213594826
2020-01-05 13:00:00,474.625942096015,228.26262062377228,636.3019787622264,586.830714736849,1070.5897363695449,852.1552026253357,10.09351119945216,4.713630513704074,809.857529391661
2020-01-05 14:00:00,362.709126472268,283.009127438863,599.5865999756526,542.5572011705666,1012.448123229194,898.5200157933275,10.58937720546493,5.1917728930514055,764.5824172776022
2020-01-05 15:00:00,276.54828654070604,290.10649364604046,448.5635505449025,475.5978086909158,1080.2823698593677,854.0878333426477,8.104957574316245,4.520779526770505,599.5427057751399
2020-01-05 16:00:00,404.5370986631357,328.0970877052483,352.8552882441289,282.1094877648783,1029.1870403621351,845.4138769412286,11.805448962875287,4.468818552700142,399.827476595904
2020-01-05 17:00:00,360.6855334425937,322.65255774176387,176.60131438006744,189.85146179470624,944.921353029344,840.0692235412564,9.366969426768122,2.1032838081980105,190.22711823332943
2020-01-05 18:00:00,389.2067172618604,273.58234139834843,55.46957881006202,1.6880187446803412,974.1684687569484,785.6523547779044,8.522629319395785,3.325073647861257,18.90615163747368
2020-01-05 19:00:00,478.8891039006769,305.9954447951487,7.082887814478696,0.0,967.6590028423232,806.7465018419065,11.243617828663798,3.3995650113354463,34.00331371117604
2020-01-05 20:00:00,323.6295791947563,304.24672741513194,27.72705915990064,0.0,914.510518230801,790.4074232462333,10.425682291360737,3.6825311129653535,0.0
2020-01-05 21:00:00,423.56954427665113,302.08751514001415,3.904119327488533,10.224226392135645,896.2910825468123,742.7364540208365,9.485470816300978,3.738417490782642,0.0
2020-01-05 22:00:00,431.0387533781716,210.1315090972712,0.0,0.0,857.1917842658295,667.2656329355157,13.139684588825236,4.849199323636761,0.0
2020-01-05 23:00:00,402.1610070908133,257.96163493969493,0.0,51.66166057573288,828.6706126740286,685.6186147589036,12.56131992368123,6.643861857265757,0.0
2020-01-06 00:00:00,436.4402470459335,315.00097664861056,0.0,0.8144709087250029,801.8140012365905,676.2643259933192,10.223599844072147,5.618869692058406,9.780650789925534
2020-01-06 01:00:00,348.1142312085849,279.971554224578,0.7029289339774584,38.82642583610563,813.6468176849584,640.4516002120906,12.91004796997944,7.321940886747081,23.839537086621903
2020-01-06 02:00:00,334.5454001928053,286.71574253395386,25.61278262004149,16.21448485598504,805.3913684809505,677.6519729643248,9.6392566838026,6.787561446022807,0.0
2020-01-06 03:00:00,428.18110670850615,286.2217829707312,0.0,0.0,812.116009127507,626.0547316257774,11.114108471269622,8.015504029687555,5.523437853466691
2020-01-06 04:00:00,409.96801070675815,288.3481782020047,0.0,42.43498060932878,842.4639882735498,690.0356723244352,12.7135728308973,9.07226596293022,0.0
2020-01-06 05:00:00,446.44367054834834,332.80148462097213,0.0,5.196988673921822,834.6258061445611,711.8502290359526,10.015391746681678,8.107758560542008,10.46933161340222
2020-01-06 06:00:00,381.5777085280217,397.7715452963675,59.30178783285792,17.298656754623273,889.2381191755178,675.168065888281,8.080025646693965,9.194798022332016,28.94528076119684
2020-01-06 07:00:00,459.4344171852997,364.53502430503335,159.46338333847658,142.55438813570575,879.2415053429958,726.5700208110817,10.343302299097648,9.217924690478815,191.73839817684868
2020-01-06 08:00:00,355.1682285168519,392.76372934819256,333.831074836473,305.041963452082,934.830838728505,735.173191114929,11.417943509811064,8.315761817431952,401.37729697047627
2020-01-06 09:00:00,313.21561813271086,296.8238327465243,520.7946463851898,413.4301368648179,1065.7820160448532,764.9999803404113,9.891637955513849,6.348086773064715,598.5695455071583
2020-01-06 10:00:00,260.6506954094646,440.94011735698746,565.6438396926554,551.3856311076632,1009.134902241732,805.8129513317153,10.07165074451493,8.984386431418255,779.6552279960589
2020-01-06 11:00:00,313.5747017324815,389.5805589990765,661.9748645358718,623.975594451913,1003.9096323620882,806.509826298777,10.45563453936048,5.733186979049572,819.3716285697428
2020-01-06 12:00:00,420.9329943169277,317.54849328951843,647.0460199656261,620.6382677457348,1072.256303584464,822.3122411485185,10.812277679348826,6.695343274947129,835.675178582056
2020-01-06 13:00:00,297.4077523559198,358.1036126157434,673.1613345857718,623.4556920240072,1056.2718460898789,873.9770343108631,10.321070001655103,6.851579547963141,843.0661729859501
2020-01-06 14:00:00,355.45954782288777,422.12994519348194,595.7746533020492,520.2897399025646,1048.9382176139145,899.8093078188637,14.074621473140152,5.625373839555412,716.8360350938652
2020-01-06 15:00:00,498.8564807158773,362.1299770818056,498.8952677122683,449.816289941699,1067.6271458513947,920.6010281033684,9.73391539676546,4.589336356189492,613.225126898582
2020-01-06 16:00:00,432.5133467934248,349.6235000993367,353.9219549929158,311.20980886330733,1071.5859861399545,875.3803853103732,10.580251891677898,3.0917549193534883,445.1961736611899
2020-01-06 17:00:00,487.6753425534516,344.5993571861334,160.93822492021542,201.74323372189247,1057.40383427553,807.8009913996349,10.7242689084796,3.801955918458386,195.914210171112
2020-01-06 18:00:00,338.1488973578427,400.14837278265344,0.5163046576144319,25.07405032521523,955.4093513708692,852.4045663889351,10.539094861627763,2.877566191150232,0.0
2020-01-06 19:00:00,261.17701805472177,462.3610194506106,28.109355311257385,25.933780869201787,934.0454074352044,794.1342396971539,11.552128569565513,3.781786400852439,0.0
2020-01-06 20:00:00,483.939421428969,411.9766140706171,16.958278465820708,0.0,953.9705524940832,768.6527535817918,11.347695466397608,5.393152764637249,7.971904260457947
2020-01-06 21:00:00,326.93588924508447,410.483112474582,0.0,0.0,905.9084258719444,758.316243686538,9.37256904273788,4.360486691733161,10.84000404771118
2020-01-06 22:00:00,414.45826615568944,485.46758582795087,0.0,0.0,844.7017191462837,719.1869172765222,7.884295807077548,3.232487452064849,9.31026240467252
2020-01-06 23:00:00,426.2415145491997,436.9261498233065,0.5909365493257306,0.0,921.3631405627444,677.2822892240791,10.69780016674044,3.7957796184511103,19.0711679955839
2020-01-07 00:00:00,367.2035053386332,459.9777276618832,14.559307187571385,15.004547256229769,794.8011009557447,672.7233556476375,11.746892618357672,7.512844355754021,0.0
2020-01-07 01:00:00,510.1195407439134,434.2225670069421,0.0,6.3217385624029205,824.0817235485463,657.8810326021144,10.703385808547916,5.439338065243616,0.0
2020-01-07 02:00:00,515.5033439204607,379.5385018809488,0.0,0.0,810.8637049053798,709.9922297810028,10.991239703171312,7.185701419886305,0.0
2020-01-07 03:00:00,466.4097350051721,488.6457252341143,0.0,0.0,812.3998230725188,645.8915765072777,12.372158896101158,7.883482930141613,6.363871803516455
2020-01-07 04:00:00,440.46632172295705,444.72461798945415,24.500853450541,13.720522383860684,825.3515318562901,692.3769487326598,12.464938562416858,9.790741894774388,0.0
2020-01-07 05:00:00,458.8345181765644,542.2358865148957,0.0,1.7334749629847968,763.2937553016892,758.2051496920301,12.537970729703805,7.840976242911218,0.0
2020-01-07 06:00:00,394.4483299604072,438.0185731750914,0.0,0.0,838.4221857471726,775.5836697608847,8.233761343994308,9.516866371984932,19.32318710444429
2020-01-07 07:00:00,448.184267646996,439.9180669825459,193.2237798193628,157.27225197198877,867.2555792085637,742.647486885596,10.524844845844846,8.242361293827608,254.86214031474643
2020-01-07 08:00:00,462.353543699377,551.0498259254098,342.62609624960504,279.9731629387284,844.0094625952304,763.8472384635155,11.994487099254789,9.60172640285801,405.5966212119556
2020-01-07 09:00:00,428.2173490137199,540.0393754609777,396.0420993158486,462.4823424233314,1009.6621248204518,818.467470014162,12.608618021542773,8.020277417343221,642.9879883977017
2020-01-07 10:00:00,528.9258248241733,494.2784210056412,592.294501357125,529.0419604623335,1000.5564569955692,819.141198948602,10.473724380836682,6.488715643424452,722.1291234692707
2020-01-07 11:00:00,411.045080643282,495.2593572513538,629.6366078491506,646.6736623795188,1019.592962930638,842.2084848110079,10.878019407622832,6.156637571347423,809.0628119276482
2020-01-07 12:00:00,471.98968462084486,499.2091781470173,613.3693717689754,660.0541369579404,1028.4898110203894,868.1376146340658,7.99324263923549,5.177311677273775,871.7907217864899
2020-01-07 13:00:00,380.5789610341853,569.9786135138911,634.8859256663519,584.9162665009011,1051.1460871857691,878.313140829498,9.690259926432002,4.767429637290953,844.9278888681991
2020-01-07 14:00:00,539.4946469175419,564.5500138836509,579.0413424467966,571.5804971901197,1001.743601917619,832.3278661084337,9.422061750370132,5.251746797317587,781.6320453773775
2020-01-07 15:00:00,560.8075568254529,605.0253144106657,478.3863918628461,436.4667197500985,1077.0131783035988,860.1999459176983,11.54634326544771,3.749201518773445,611.4017881282467
2020-01-07 16:00:00,562.0314058648225,554.6953149291387,358.6038744281609,298.86453932764283,1028.9418477389431,872.9825002289089,10.85491676223226,4.854854247141654,457.072586101227
2020-01-07 17:00:00,696.3416664805618,552.5074119160439,181.9524974392573,174.54564514135447,959.75130867018,812.5733943550395,12.433262582747664,4.913610497592258,236.27940882137477
2020-01-07 18:00:00,595.6014320223424,533.6958173065135,6.917504356087544,0.0,979.59362708251,770.218904679296,12.137918394773314,4.782504457940523,7.039100424764556
2020-01-07 19:00:00,500.2377267121834,549.1786193483501,13.9088209829457,50.19970087482911,963.2681170900224,849.6643304593207,11.003503857059211,2.321214966830543,0.0
2020-01-07 20:00:00,706.7332162225574,595.6794353712594,17.457497122628972,0.0,919.821100132178,839.1746040509947,10.217628053039912,4.040387623255848,0.0
2020-01-07 21:00:00,517.8579566538041,542.1098797798927,36.54878755946033,0.0,903.8046681418252,674.4862349434238,10.640714576084264,3.638317458926342,13.33341452787898
2020-01-07 22:00:00,620.127243508224,545.7944663616792,5.0076428310333005,0.0,872.188538219395,706.3489253802942,11.0129839830299,4.4890287263955,0.0
2020-01-07 23:00:00,625.9125939135884,610.9729290839653,19.697538508647927,0.0,856.607155316698,719.2089785657644,12.664292714247445,5.162689075205653,0.0
